owner	returnNo	orderNo	paymentCode	returnType	shippingAgent	customerNo	bill_customerNo	shipmentDate	postingDate
IW	Ret000492	ORD002361	BILL	CUSTOMER_RA	DHL	KNR622210	KNR622210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000496	ORD001246	BILL	CUSTOMER_RA	DHL	KNR781110	KNR781110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000497	ORD000898	BILL	CUSTOMER_RA	DHL	KNR578010	KNR578010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000498	ORD002768	BILL	CUSTOMER_RA	DHL	KNR885210	KNR885210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000499	ORD001265	BILL	CUSTOMER_RA	HERMES	KNR502110	KNR502110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000500	ORD002555	BILL	CUSTOMER_RA	HERMES	KNR893210	KNR893210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000501	ORD002609	BILL	CUSTOMER_RA	HERMES	KNR544210	KNR544210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000503	ORD001505	BILL	CUSTOMER_RA	DHL	KNR724110	KNR724110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000505	ORD001587	BILL	CUSTOMER_RA	DHL	KNR405110	KNR405110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000507	ORD002214	BILL	CUSTOMER_RA	DHL	KNR090210	KNR090210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000508	ORD002367	BILL	CUSTOMER_RA	HERMES	KNR232210	KNR232210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000509	ORD002067	BILL	CUSTOMER_RA	DHL	KNR359110	KNR359110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000510	ORD002314	BILL	CUSTOMER_RA	HERMES	KNR281210	KNR281210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000511	ORD003543	MASTER	CUSTOMER_RA	DHL	KNR862310	KNR862310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000512	ORD002054	BILL	CUSTOMER_RA	DHL	KNR149110	KNR149110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000514	ORD003449	BILL	CUSTOMER_RA	DHL	KNR591310	KNR591310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000517	ORD001432	BILL	CUSTOMER_RA	HERMES	KNR953110	KNR953110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000518	ORD001116	BILL	CUSTOMER_RA	HERMES	KNR270110	KNR270110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000519	ORD002233	BILL	CUSTOMER_RA	DHL	KNR901210	KNR901210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000521	ORD000416	BILL	CUSTOMER_RA	DHL	KNR014010	KNR014010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000524	ORD002033	BILL	CUSTOMER_RA	DHL	KNR229110	KNR229110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000526	ORD001426	BILL	CUSTOMER_RA	HERMES	KNR353110	KNR353110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000531	ORD001381	BILL	CUSTOMER_RA	DHL	KNR113110	KNR113110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000533	ORD001580	BILL	CUSTOMER_RA	DHL	KNR894110	KNR894110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000534	ORD001357	BILL	CUSTOMER_RA	DHL	KNR982110	KNR982110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000535	ORD002249	BILL	CUSTOMER_RA	DHL	KNR221210	KNR221210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000536	ORD001580	BILL	CUSTOMER_RA	DHL	KNR894110	KNR894110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000539	ORD000822	BILL	CUSTOMER_RA	HERMES	KNR408010	KNR408010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000540	ORD000896	BILL	CUSTOMER_RA	DHL	KNR378010	KNR378010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000546	ORD001751	BILL	CUSTOMER_RA	DHL	KNR556110	KNR556110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000547	ORD001794	BILL	CUSTOMER_RA	DHL	KNR796110	KNR796110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000550	ORD002309	BILL	CUSTOMER_RA	HERMES	KNR771210	KNR771210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000555	ORD001584	BILL	CUSTOMER_RA	DHL	KNR105110	KNR105110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000556	ORD002230	BILL	CUSTOMER_RA	DHL	KNR601210	KNR601210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000557	ORD001167	BILL	CUSTOMER_RA	DHL	KNR811110	KNR811110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000558	ORD003040	VISA	CUSTOMER_RA	DHL	KNR618210	KNR618210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000560	ORD000847	BILL	CUSTOMER_RA	DHL	KNR628010	KNR628010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000561	ORD000847	BILL	CUSTOMER_RA	DHL	KNR628010	KNR628010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000562	ORD000513	BILL	CUSTOMER_RA	DHL	KNR605010	KNR605010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000563	ORD000831	BILL	CUSTOMER_RA	DHL	KNR218010	KNR218010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000564	ORD004255	BILL	CUSTOMER_RA	HERMES	KNR688310	KNR688310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000565	ORD000612	BILL	CUSTOMER_RA	HERMES	KNR306010	KNR306010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000566	ORD000661	BILL	CUSTOMER_RA	HERMES	KNR056010	KNR056010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000577	ORD000535	BILL	CUSTOMER_RA	DHL	KNR625010	KNR625010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000578	ORD000745	BILL	CUSTOMER_RA	DHL	KNR037010	KNR037010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000579	ORD001921	BILL	CUSTOMER_RA	DHL	KNR718110	KNR718110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000581	ORD000778	BILL	CUSTOMER_RA	DHL	KNR267010	KNR267010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000583	ORD000694	BILL	CUSTOMER_RA	DHL	KNR976010	KNR976010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000585	ORD000341	BILL	CUSTOMER_RA	DHL	KNR733010	KNR733010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000586	ORD002042	BILL	CUSTOMER_RA	HERMES	KNR039110	KNR039110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000589	ORD000697	VISA	CUSTOMER_RA	DHL	KNR286010	KNR286010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000590	ORD001529	BILL	CUSTOMER_RA	DHL	KNR154110	KNR154110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000592	ORD000336	BILL	CUSTOMER_RA	DHL	KNR233010	KNR233010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000599	ORD000499	BILL	CUSTOMER_RA	HERMES	KNR294010	KNR294010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000600	ORD001953	BILL	CUSTOMER_RA	DHL	KNR548110	KNR548110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000607	ORD000860	BILL	CUSTOMER_RA	DHL	KNR938010	KNR938010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000609	ORD000900	BILL	CUSTOMER_RA	DHL	KNR778010	KNR778010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000610	ORD001464	BILL	CUSTOMER_RA	HERMES	KNR093110	KNR093110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000615	ORD001322	BILL	CUSTOMER_RA	HERMES	KNR852110	KNR852110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000616	ORD000487	BILL	CUSTOMER_RA	HERMES	KNR084010	KNR084010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000617	ORD002449	BILL	CUSTOMER_RA	DHL	KNR203210	KNR203210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000618	ORD000547	BILL	CUSTOMER_RA	DHL	KNR835010	KNR835010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000619	ORD000735	BILL	CUSTOMER_RA	DHL	KNR027010	KNR027010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000624	ORD001865	BILL	CUSTOMER_RA	HERMES	KNR467110	KNR467110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000625	ORD000461	BILL	CUSTOMER_RA	HERMES	KNR454010	KNR454010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000626	ORD000683	BILL	CUSTOMER_RA	DHL	KNR966010	KNR966010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000632	ORD003508	BILL	CUSTOMER_RA	DHL	KNR042310	KNR042310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000634	ORD001644	BILL	CUSTOMER_RA	DHL	KNR855110	KNR855110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000635	ORD002970	BILL	CUSTOMER_RA	DHL	KNR657210	KNR657210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000636	ORD003323	BILL	CUSTOMER_RA	DHL	KNR780310	KNR780310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000639	ORD002027	BILL	CUSTOMER_RA	HERMES	KNR719110	KNR719110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000640	ORD000799	BILL	CUSTOMER_RA	DHL	KNR287010	KNR287010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000642	ORD000890	BILL	CUSTOMER_RA	HERMES	KNR868010	KNR868010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000644	ORD002638	BILL	CUSTOMER_RA	DHL	KNR864210	KNR864210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000645	ORD001366	BILL	CUSTOMER_RA	DHL	KNR792110	KNR792110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000646	ORD000827	BILL	CUSTOMER_RA	DHL	KNR808010	KNR808010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000647	ORD000380	BILL	CUSTOMER_RA	DHL	KNR473010	KNR473010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000650	ORD000231	BILL	CUSTOMER_RA	DHL	KNR032010	KNR032010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000655	ORD002658	BILL	CUSTOMER_RA	DHL	KNR684210	KNR684210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000656	ORD004401	BILL	CUSTOMER_RA	DHL	KNR020410	KNR020410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000657	ORD001444	BILL	CUSTOMER_RA	HERMES	KNR173110	KNR173110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000658	ORD001781	BILL	CUSTOMER_RA	DHL	KNR586110	KNR586110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000659	ORD001610	BILL	CUSTOMER_RA	DHL	KNR625110	KNR625110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000660	ORD000910	BILL	CUSTOMER_RA	DHL	KNR688010	KNR688010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000661	ORD000254	BILL	CUSTOMER_RA	DHL	KNR152010	KNR152010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000662	ORD001164	BILL	CUSTOMER_RA	HERMES	KNR511110	KNR511110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000666	ORD004867	BILL	CUSTOMER_RA	DHL	KNR854410	KNR854410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000667	ORD004867	BILL	CUSTOMER_RA	DHL	KNR854410	KNR854410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000669	ORD001724	BILL	CUSTOMER_RA	HERMES	KNR926110	KNR926110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000676	ORD003175	BILL	CUSTOMER_RA	DHL	KNR859210	KNR859210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000679	ORD000906	BILL	CUSTOMER_RA	DHL	KNR288010	KNR288010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000680	ORD002909	BILL	CUSTOMER_RA	HERMES	KNR507210	KNR507210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000682	ORD003020	BILL	CUSTOMER_RA	HERMES	KNR897210	KNR897210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000685	ORD002995	BILL	CUSTOMER_RA	HERMES	KNR677210	KNR677210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000686	ORD001515	BILL	CUSTOMER_RA	DHL	KNR734110	KNR734110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000688	ORD000913	BILL	CUSTOMER_RA	DHL	KNR888010	KNR888010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000692	ORD000874	BILL	CUSTOMER_RA	DHL	KNR358010	KNR358010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000695	ORD003183	BILL	CUSTOMER_RA	HERMES	KNR469210	KNR469210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000697	ORD001566	BILL	CUSTOMER_RA	DHL	KNR584110	KNR584110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000699	ORD003369	BILL	CUSTOMER_RA	DHL	KNR821310	KNR821310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000701	ORD002485	BILL	CUSTOMER_RA	DHL	KNR533210	KNR533210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000702	ORD000587	BILL	CUSTOMER_RA	DHL	KNR875010	KNR875010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000703	ORD002152	MASTER	CUSTOMER_RA	HERMES	KNR230210	KNR230210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000704	ORD001878	BILL	CUSTOMER_RA	DHL	KNR677110	KNR677110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000706	ORD002423	BILL	CUSTOMER_RA	HERMES	KNR182210	KNR182210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000707	ORD002408	BILL	CUSTOMER_RA	HERMES	KNR662210	KNR662210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000708	ORD002278	BILL	CUSTOMER_RA	DHL	KNR741210	KNR741210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000709	ORD002606	BILL	CUSTOMER_RA	DHL	KNR344210	KNR344210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000710	ORD002722	BILL	CUSTOMER_RA	DHL	KNR745210	KNR745210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000714	ORD001594	BILL	CUSTOMER_RA	DHL	KNR015110	KNR015110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000715	ORD004036	VISA	CUSTOMER_RA	HERMES	KNR296310	KNR296310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000716	ORD001777	BILL	CUSTOMER_RA	DHL	KNR186110	KNR186110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000723	ORD000452	VISA	CUSTOMER_RA	DHL	KNR644010	KNR644010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000725	ORD004593	BILL	CUSTOMER_RA	DHL	KNR891410	KNR891410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000729	ORD001983	BILL	CUSTOMER_RA	DHL	KNR378110	KNR378110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000730	ORD003346	BILL	CUSTOMER_RA	DHL	KNR801310	KNR801310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000731	ORD001766	VISA	CUSTOMER_RA	HERMES	KNR076110	KNR076110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000732	ORD004089	BILL	CUSTOMER_RA	DHL	KNR047310	KNR047310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000734	ORD002685	BILL	CUSTOMER_RA	DHL	KNR215210	KNR215210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000735	ORD002674	BILL	CUSTOMER_RA	HERMES	KNR105210	KNR105210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000736	ORD004812	BILL	CUSTOMER_RA	DHL	KNR404410	KNR404410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000739	ORD004247	BILL	CUSTOMER_RA	DHL	KNR878310	KNR878310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000741	ORD002468	BILL	CUSTOMER_RA	DHL	KNR913210	KNR913210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000742	ORD004188	BILL	CARRIER_SO	HERMES	KNR428310	KNR428310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000743	ORD002087	BILL	CUSTOMER_RA	DHL	KNR179110	KNR179110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000746	ORD001787	BILL	CUSTOMER_RA	HERMES	KNR196110	KNR196110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000749	ORD002058	BILL	CUSTOMER_RA	DHL	KNR549110	KNR549110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000752	ORD002321	BILL	CUSTOMER_RA	DHL	KNR881210	KNR881210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000753	ORD000284	BILL	CUSTOMER_RA	DHL	KNR182010	KNR182010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000754	ORD002181	AMEX	CUSTOMER_RA	HERMES	KNR850210	KNR850210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000756	ORD000474	BILL	CUSTOMER_RA	DHL	KNR764010	KNR764010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000758	ORD002241	BILL	CUSTOMER_RA	HERMES	KNR711210	KNR711210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000760	ORD003237	BILL	CUSTOMER_RA	DHL	KNR210310	KNR210310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000762	ORD001082	BILL	CUSTOMER_RA	DHL	KNR240110	KNR240110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000763	ORD002448	BILL	CUSTOMER_RA	DHL	KNR103210	KNR103210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000764	ORD004761	BILL	CUSTOMER_RA	DHL	KNR853410	KNR853410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000765	ORD001132	BILL	CUSTOMER_RA	HERMES	KNR480110	KNR480110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000767	ORD000992	BILL	CUSTOMER_RA	HERMES	KNR959010	KNR959010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000769	ORD001974	BILL	CUSTOMER_RA	HERMES	KNR568110	KNR568110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000770	ORD000935	BILL	CUSTOMER_RA	HERMES	KNR809010	KNR809010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000771	ORD001413	BILL	CUSTOMER_RA	DHL	KNR243110	KNR243110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000773	ORD002148	MASTER	CUSTOMER_RA	HERMES	KNR920210	KNR920210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000774	ORD004936	VISA	CUSTOMER_RA	DHL	KNR525410	KNR525410	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000775	ORD003266	BILL	CUSTOMER_RA	DHL	KNR630310	KNR630310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000778	ORD002403	BILL	CUSTOMER_RA	DHL	KNR162210	KNR162210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000782	ORD004012	BILL	CUSTOMER_RA	DHL	KNR176310	KNR176310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000783	ORD004012	BILL	CUSTOMER_RA	DHL	KNR176310	KNR176310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000785	ORD001498	BILL	CUSTOMER_RA	DHL	KNR224110	KNR224110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000787	ORD000506	BILL	CUSTOMER_RA	HERMES	KNR994010	KNR994010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000789	ORD002062	BILL	CUSTOMER_RA	DHL	KNR849110	KNR849110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000791	ORD001290	BILL	CUSTOMER_RA	HERMES	KNR822110	KNR822110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000792	ORD001673	BILL	CUSTOMER_RA	DHL	KNR585110	KNR585110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000793	ORD000305	BILL	CUSTOMER_RA	HERMES	KNR203010	KNR203010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000794	ORD000240	BILL	CUSTOMER_RA	DHL	KNR832010	KNR832010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000797	ORD002217	BILL	CUSTOMER_RA	DHL	KNR390210	KNR390210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000798	ORD000591	VISA	CUSTOMER_RA	DHL	KNR285010	KNR285010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000806	ORD002337	BILL	CUSTOMER_RA	DHL	KNR202210	KNR202210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000807	ORD002931	BILL	CUSTOMER_RA	DHL	KNR227210	KNR227210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000809	ORD001666	BILL	CUSTOMER_RA	DHL	KNR875110	KNR875110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000810	ORD001596	BILL	CUSTOMER_RA	DHL	KNR215110	KNR215110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000814	ORD003368	BILL	CUSTOMER_RA	DHL	KNR721310	KNR721310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000817	ORD001184	BILL	CUSTOMER_RA	HERMES	KNR231110	KNR231110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000818	ORD003515	BILL	CUSTOMER_RA	DHL	KNR642310	KNR642310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000819	ORD001412	BILL	CUSTOMER_RA	DHL	KNR143110	KNR143110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000821	ORD001846	BILL	CUSTOMER_RA	DHL	KNR647110	KNR647110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000822	ORD001389	BILL	CUSTOMER_RA	HERMES	KNR913110	KNR913110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000824	ORD002186	VISA	CUSTOMER_RA	DHL	KNR360210	KNR360210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000825	ORD003116	BILL	CUSTOMER_RA	DHL	KNR909210	KNR909210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000828	ORD000312	BILL	CUSTOMER_RA	HERMES	KNR903010	KNR903010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000829	ORD001556	BILL	CUSTOMER_RA	DHL	KNR574110	KNR574110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000831	ORD000344	BILL	CUSTOMER_RA	HERMES	KNR043010	KNR043010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000833	ORD002950	BILL	CUSTOMER_RA	DHL	KNR937210	KNR937210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000838	ORD000309	BILL	CUSTOMER_RA	DHL	KNR603010	KNR603010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000839	ORD000838	BILL	CUSTOMER_RA	DHL	KNR818010	KNR818010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000840	ORD001609	BILL	CUSTOMER_RA	DHL	KNR525110	KNR525110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000842	ORD001372	BILL	CUSTOMER_RA	HERMES	KNR203110	KNR203110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000848	ORD003256	BILL	CUSTOMER_RA	DHL	KNR720310	KNR720310	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000849	ORD002307	BILL	CUSTOMER_RA	HERMES	KNR571210	KNR571210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000851	ORD000573	BILL	CUSTOMER_RA	DHL	KNR465010	KNR465010	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000852	ORD002070	BILL	CUSTOMER_RA	DHL	KNR659110	KNR659110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000854	ORD001931	BILL	CUSTOMER_RA	HERMES	KNR728110	KNR728110	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
IW	Ret000855	ORD002976	BILL	CUSTOMER_RA	DHL	KNR167210	KNR167210	2010-05-24 00:00:00.000	2010-05-24 00:00:00.000
